prompt,project,language,k,source,labelled_useful,returned,useful,useless,unjudged,vector_only_useful
8-noise:36,P0073,de,5,unionCurrentMiniLM,3,10,2,4,4,1
8-noise:36,P0073,de,5,unionRebuiltMiniLM,3,10,1,5,4,0
8-noise:36,P0073,de,5,unionE5,3,10,1,5,4,0
8-noise:36,P0073,de,5,rrfE5,3,5,1,2,2,0
8-noise:36,P0073,de,12,fts,3,12,3,9,0,0
8-noise:36,P0073,de,12,currentMiniLM,3,12,1,1,10,0
8-noise:36,P0073,de,12,rebuiltMiniLM,3,12,1,1,10,0
8-noise:36,P0073,de,12,e5CurrentKinds,3,12,1,0,11,0
8-noise:36,P0073,de,12,e5,3,12,0,1,11,0
8-noise:36,P0073,de,12,unionCurrentMiniLM,3,22,3,9,10,0
8-noise:36,P0073,de,12,unionRebuiltMiniLM,3,22,3,9,10,0
8-noise:36,P0073,de,12,unionE5,3,23,3,9,11,0
8-noise:36,P0073,de,12,rrfE5,3,12,1,6,5,0
8-noise:37,P0063,de,5,fts,6,5,4,1,0,0
8-noise:37,P0063,de,5,currentMiniLM,6,5,1,1,3,1
8-noise:37,P0063,de,5,rebuiltMiniLM,6,5,0,0,5,0
8-noise:37,P0063,de,5,e5CurrentKinds,6,5,3,0,2,1
8-noise:37,P0063,de,5,e5,6,5,1,0,4,1
8-noise:37,P0063,de,5,unionCurrentMiniLM,6,10,5,2,3,1
8-noise:37,P0063,de,5,unionRebuiltMiniLM,6,10,4,1,5,0
8-noise:37,P0063,de,5,unionE5,6,10,5,1,4,1
8-noise:37,P0063,de,5,rrfE5,6,5,3,0,2,0
8-noise:37,P0063,de,12,fts,6,12,6,6,0,0
8-noise:37,P0063,de,12,currentMiniLM,6,12,2,1,9,0
8-noise:37,P0063,de,12,rebuiltMiniLM,6,12,1,0,11,0
8-noise:37,P0063,de,12,e5CurrentKinds,6,12,3,0,9,0
8-noise:37,P0063,de,12,e5,6,12,3,0,9,0
8-noise:37,P0063,de,12,unionCurrentMiniLM,6,21,6,6,9,0
8-noise:37,P0063,de,12,unionRebuiltMiniLM,6,23,6,6,11,0
8-noise:37,P0063,de,12,unionE5,6,21,6,6,9,0
8-noise:37,P0063,de,12,rrfE5,6,12,5,2,5,0
8-noise:38,P0076,de,5,fts,0,5,0,5,0,0
8-noise:38,P0076,de,5,currentMiniLM,0,5,0,0,5,0
8-noise:38,P0076,de,5,rebuiltMiniLM,0,5,0,1,4,0
8-noise:38,P0076,de,5,e5CurrentKinds,0,5,0,0,5,0
8-noise:38,P0076,de,5,e5,0,5,0,0,5,0
8-noise:38,P0076,de,5,unionCurrentMiniLM,0,10,0,5,5,0
8-noise:38,P0076,de,5,unionRebuiltMiniLM,0,10,0,6,4,0
8-noise:38,P0076,de,5,unionE5,0,10,0,5,5,0
8-noise:38,P0076,de,5,rrfE5,0,5,0,3,2,0
8-noise:38,P0076,de,12,fts,0,8,0,8,0,0
8-noise:38,P0076,de,12,currentMiniLM,0,12,0,1,11,0
8-noise:38,P0076,de,12,rebuiltMiniLM,0,12,0,1,11,0
8-noise:38,P0076,de,12,e5CurrentKinds,0,12,0,0,12,0
8-noise:38,P0076,de,12,e5,0,12,0,1,11,0
8-noise:38,P0076,de,12,unionCurrentMiniLM,0,19,0,8,11,0
8-noise:38,P0076,de,12,unionRebuiltMiniLM,0,19,0,8,11,0
8-noise:38,P0076,de,12,unionE5,0,19,0,8,11,0
8-noise:38,P0076,de,12,rrfE5,0,12,0,6,6,0
8-noise:39,P0073,de,5,fts,1,5,1,4,0,0
8-noise:39,P0073,de,5,currentMiniLM,1,5,0,1,4,0
8-noise:39,P0073,de,5,rebuiltMiniLM,1,5,0,2,3,0
8-noise:39,P0073,de,5,e5CurrentKinds,1,5,0,1,4,0
8-noise:39,P0073,de,5,e5,1,5,0,1,4,0
8-noise:39,P0073,de,5,unionCurrentMiniLM,1,10,1,5,4,0
8-noise:39,P0073,de,5,unionRebuiltMiniLM,1,10,1,6,3,0
8-noise:39,P0073,de,5,unionE5,1,10,1,5,4,0
8-noise:39,P0073,de,5,rrfE5,1,5,1,3,1,0
8-noise:39,P0073,de,12,fts,1,12,1,11,0,0
8-noise:39,P0073,de,12,currentMiniLM,1,12,0,1,11,0
8-noise:39,P0073,de,12,rebuiltMiniLM,1,12,0,4,8,0
8-noise:39,P0073,de,12,e5CurrentKinds,1,12,0,1,11,0
8-noise:39,P0073,de,12,e5,1,12,0,1,11,0
8-noise:39,P0073,de,12,unionCurrentMiniLM,1,23,1,11,11,0
8-noise:39,P0073,de,12,unionRebuiltMiniLM,1,20,1,11,8,0
8-noise:39,P0073,de,12,unionE5,1,23,1,11,11,0
8-noise:39,P0073,de,12,rrfE5,1,12,1,6,5,0
8-noise:40,P0063,de,5,fts,0,2,0,2,0,0
8-noise:40,P0063,de,5,currentMiniLM,0,5,0,1,4,0
8-noise:40,P0063,de,5,rebuiltMiniLM,0,5,0,0,5,0
8-noise:40,P0063,de,5,e5CurrentKinds,0,5,0,0,5,0
8-noise:40,P0063,de,5,e5,0,5,0,0,5,0
8-noise:40,P0063,de,5,unionCurrentMiniLM,0,6,0,2,4,0
8-noise:40,P0063,de,5,unionRebuiltMiniLM,0,7,0,2,5,0
8-noise:40,P0063,de,5,unionE5,0,7,0,2,5,0
8-noise:40,P0063,de,5,rrfE5,0,5,0,2,3,0
8-noise:40,P0063,de,12,fts,0,2,0,2,0,0
8-noise:40,P0063,de,12,currentMiniLM,0,12,0,1,11,0
8-noise:40,P0063,de,12,rebuiltMiniLM,0,12,0,0,12,0
8-noise:40,P0063,de,12,e5CurrentKinds,0,12,0,0,12,0
8-noise:40,P0063,de,12,e5,0,12,0,0,12,0
8-noise:40,P0063,de,12,unionCurrentMiniLM,0,13,0,2,11,0
8-noise:40,P0063,de,12,unionRebuiltMiniLM,0,14,0,2,12,0
8-noise:40,P0063,de,12,unionE5,0,14,0,2,12,0
8-noise:40,P0063,de,12,rrfE5,0,12,0,2,10,0
8-noise:41,P0076,de,5,fts,2,5,2,3,0,0
8-noise:41,P0076,de,5,currentMiniLM,2,5,1,2,2,0
8-noise:41,P0076,de,5,rebuiltMiniLM,2,5,1,4,0,0
8-noise:41,P0076,de,5,e5CurrentKinds,2,5,1,2,2,0
8-noise:41,P0076,de,5,e5,2,5,1,3,1,0
8-noise:41,P0076,de,5,unionCurrentMiniLM,2,8,2,4,2,0
8-noise:41,P0076,de,5,unionRebuiltMiniLM,2,7,2,5,0,0
8-noise:41,P0076,de,5,unionE5,2,8,2,5,1,0
8-noise:41,P0076,de,5,rrfE5,2,5,1,4,0,0
8-noise:41,P0076,de,12,fts,2,12,2,10,0,0
8-noise:41,P0076,de,12,currentMiniLM,2,12,1,5,6,0
8-noise:41,P0076,de,12,rebuiltMiniLM,2,12,2,5,5,0
8-noise:41,P0076,de,12,e5CurrentKinds,2,12,1,4,7,0
8-noise:41,P0076,de,12,e5,2,12,2,6,4,0
8-noise:41,P0076,de,12,unionCurrentMiniLM,2,18,2,10,6,0
8-noise:41,P0076,de,12,unionRebuiltMiniLM,2,17,2,10,5,0
8-noise:41,P0076,de,12,unionE5,2,16,2,10,4,0
8-noise:41,P0076,de,12,rrfE5,2,12,2,8,2,0
8-noise:42,P0073,de,5,fts,0,2,0,2,0,0
8-noise:42,P0073,de,5,currentMiniLM,0,5,0,0,5,0
8-noise:42,P0073,de,5,rebuiltMiniLM,0,5,0,0,5,0
8-noise:42,P0073,de,5,e5CurrentKinds,0,5,0,1,4,0
8-noise:42,P0073,de,5,e5,0,5,0,0,5,0
8-noise:42,P0073,de,5,unionCurrentMiniLM,0,7,0,2,5,0
8-noise:42,P0073,de,5,unionRebuiltMiniLM,0,7,0,2,5,0
8-noise:42,P0073,de,5,unionE5,0,7,0,2,5,0
8-noise:42,P0073,de,5,rrfE5,0,5,0,2,3,0
8-noise:42,P0073,de,12,fts,0,2,0,2,0,0
8-noise:42,P0073,de,12,currentMiniLM,0,12,0,1,11,0
8-noise:42,P0073,de,12,rebuiltMiniLM,0,12,0,0,12,0
8-noise:42,P0073,de,12,e5CurrentKinds,0,12,0,2,10,0
8-noise:42,P0073,de,12,e5,0,12,0,0,12,0
8-noise:42,P0073,de,12,unionCurrentMiniLM,0,13,0,2,11,0
8-noise:42,P0073,de,12,unionRebuiltMiniLM,0,14,0,2,12,0
8-noise:42,P0073,de,12,unionE5,0,14,0,2,12,0
8-noise:42,P0073,de,12,rrfE5,0,12,0,2,10,0
8-noise:43,P0063,de,5,fts,3,5,1,4,0,0
8-noise:43,P0063,de,5,currentMiniLM,3,5,0,0,5,0
8-noise:43,P0063,de,5,rebuiltMiniLM,3,5,0,1,4,0
8-noise:43,P0063,de,5,e5CurrentKinds,3,5,0,0,5,0
8-noise:43,P0063,de,5,e5,3,5,0,0,5,0
8-noise:43,P0063,de,5,unionCurrentMiniLM,3,10,1,4,5,0
8-noise:43,P0063,de,5,unionRebuiltMiniLM,3,10,1,5,4,0
8-noise:43,P0063,de,5,unionE5,3,10,1,4,5,0
8-noise:43,P0063,de,5,rrfE5,3,5,1,2,2,0
8-noise:43,P0063,de,12,fts,3,12,3,9,0,0
8-noise:43,P0063,de,12,currentMiniLM,3,12,0,0,12,0
8-noise:43,P0063,de,12,rebuiltMiniLM,3,12,1,1,10,0
8-noise:43,P0063,de,12,e5CurrentKinds,3,12,0,0,12,0
8-noise:43,P0063,de,12,e5,3,12,0,1,11,0
8-noise:43,P0063,de,12,unionCurrentMiniLM,3,24,3,9,12,0
8-noise:43,P0063,de,12,unionRebuiltMiniLM,3,22,3,9,10,0
8-noise:43,P0063,de,12,unionE5,3,23,3,9,11,0
8-noise:43,P0063,de,12,rrfE5,3,12,1,5,6,0
8-noise:44,P0076,de,5,fts,0,5,0,5,0,0
8-noise:44,P0076,de,5,currentMiniLM,0,5,0,2,3,0
8-noise:44,P0076,de,5,rebuiltMiniLM,0,5,0,0,5,0
8-noise:44,P0076,de,5,e5CurrentKinds,0,5,0,2,3,0
8-noise:44,P0076,de,5,e5,0,5,0,2,3,0
8-noise:44,P0076,de,5,unionCurrentMiniLM,0,9,0,6,3,0
8-noise:44,P0076,de,5,unionRebuiltMiniLM,0,10,0,5,5,0
8-noise:44,P0076,de,5,unionE5,0,8,0,5,3,0
8-noise:44,P0076,de,5,rrfE5,0,5,0,3,2,0
8-noise:44,P0076,de,12,fts,0,12,0,12,0,0
8-noise:44,P0076,de,12,currentMiniLM,0,12,0,4,8,0
8-noise:44,P0076,de,12,rebuiltMiniLM,0,12,0,1,11,0
8-noise:44,P0076,de,12,e5CurrentKinds,0,12,0,3,9,0
8-noise:44,P0076,de,12,e5,0,12,0,3,9,0
8-noise:44,P0076,de,12,unionCurrentMiniLM,0,20,0,12,8,0
8-noise:44,P0076,de,12,unionRebuiltMiniLM,0,23,0,12,11,0
8-noise:44,P0076,de,12,unionE5,0,21,0,12,9,0
8-noise:44,P0076,de,12,rrfE5,0,12,0,8,4,0
8-noise:45,P0073,de,5,fts,0,5,0,5,0,0
8-noise:45,P0073,de,5,currentMiniLM,0,5,0,1,4,0
8-noise:45,P0073,de,5,rebuiltMiniLM,0,5,0,2,3,0
8-noise:45,P0073,de,5,e5CurrentKinds,0,5,0,1,4,0
8-noise:45,P0073,de,5,e5,0,5,0,2,3,0
8-noise:45,P0073,de,5,unionCurrentMiniLM,0,9,0,5,4,0
8-noise:45,P0073,de,5,unionRebuiltMiniLM,0,9,0,6,3,0
8-noise:45,P0073,de,5,unionE5,0,9,0,6,3,0
8-noise:45,P0073,de,5,rrfE5,0,5,0,4,1,0
8-noise:45,P0073,de,12,fts,0,12,0,12,0,0
8-noise:45,P0073,de,12,currentMiniLM,0,12,0,2,10,0
8-noise:45,P0073,de,12,rebuiltMiniLM,0,12,0,2,10,0
8-noise:45,P0073,de,12,e5CurrentKinds,0,12,0,1,11,0
8-noise:45,P0073,de,12,e5,0,12,0,2,10,0
8-noise:45,P0073,de,12,unionCurrentMiniLM,0,22,0,12,10,0
8-noise:45,P0073,de,12,unionRebuiltMiniLM,0,22,0,12,10,0
8-noise:45,P0073,de,12,unionE5,0,22,0,12,10,0
8-noise:45,P0073,de,12,rrfE5,0,12,0,8,4,0
8-noise:46,P0063,de,5,fts,3,5,1,4,0,0
8-noise:46,P0063,de,5,currentMiniLM,3,5,1,0,4,1
8-noise:46,P0063,de,5,rebuiltMiniLM,3,5,0,0,5,0
8-noise:46,P0063,de,5,e5CurrentKinds,3,5,2,1,2,1
8-noise:46,P0063,de,5,e5,3,5,2,1,2,1
8-noise:46,P0063,de,5,unionCurrentMiniLM,3,10,2,4,4,1
8-noise:46,P0063,de,5,unionRebuiltMiniLM,3,10,1,4,5,0
8-noise:46,P0063,de,5,unionE5,3,8,2,4,2,1
8-noise:46,P0063,de,5,rrfE5,3,5,2,3,0,1
8-noise:46,P0063,de,12,fts,3,12,3,9,0,0
8-noise:46,P0063,de,12,currentMiniLM,3,12,1,3,8,0
8-noise:46,P0063,de,12,rebuiltMiniLM,3,12,0,0,12,0
8-noise:46,P0063,de,12,e5CurrentKinds,3,12,2,1,9,0
8-noise:46,P0063,de,12,e5,3,12,3,1,8,0
8-noise:46,P0063,de,12,unionCurrentMiniLM,3,20,3,9,8,0
8-noise:46,P0063,de,12,unionRebuiltMiniLM,3,24,3,9,12,0
8-noise:46,P0063,de,12,unionE5,3,20,3,9,8,0
8-noise:46,P0063,de,12,rrfE5,3,12,3,6,3,0
8-noise:47,P0076,de,5,fts,0,5,0,5,0,0
8-noise:47,P0076,de,5,currentMiniLM,0,5,0,0,5,0
8-noise:47,P0076,de,5,rebuiltMiniLM,0,5,0,0,5,0
8-noise:47,P0076,de,5,e5CurrentKinds,0,5,0,0,5,0
8-noise:47,P0076,de,5,e5,0,5,0,1,4,0
8-noise:47,P0076,de,5,unionCurrentMiniLM,0,10,0,5,5,0
8-noise:47,P0076,de,5,unionRebuiltMiniLM,0,10,0,5,5,0
8-noise:47,P0076,de,5,unionE5,0,9,0,5,4,0
8-noise:47,P0076,de,5,rrfE5,0,5,0,4,1,0
8-noise:47,P0076,de,12,fts,0,12,0,12,0,0
8-noise:47,P0076,de,12,currentMiniLM,0,12,0,0,12,0
8-noise:47,P0076,de,12,rebuiltMiniLM,0,12,0,0,12,0
8-noise:47,P0076,de,12,e5CurrentKinds,0,12,0,0,12,0
8-noise:47,P0076,de,12,e5,0,12,0,1,11,0
8-noise:47,P0076,de,12,unionCurrentMiniLM,0,24,0,12,12,0
8-noise:47,P0076,de,12,unionRebuiltMiniLM,0,24,0,12,12,0
8-noise:47,P0076,de,12,unionE5,0,23,0,12,11,0
8-noise:47,P0076,de,12,rrfE5,0,12,0,7,5,0
8-noise:48,P0073,de,5,fts,0,5,0,5,0,0
8-noise:48,P0073,de,5,currentMiniLM,0,5,0,1,4,0
8-noise:48,P0073,de,5,rebuiltMiniLM,0,5,0,2,3,0
8-noise:48,P0073,de,5,e5CurrentKinds,0,5,0,0,5,0
8-noise:48,P0073,de,5,e5,0,5,0,0,5,0
8-noise:48,P0073,de,5,unionCurrentMiniLM,0,9,0,5,4,0
8-noise:48,P0073,de,5,unionRebuiltMiniLM,0,9,0,6,3,0
8-noise:48,P0073,de,5,unionE5,0,10,0,5,5,0
8-noise:48,P0073,de,5,rrfE5,0,5,0,3,2,0
8-noise:48,P0073,de,12,fts,0,12,0,12,0,0
8-noise:48,P0073,de,12,currentMiniLM,0,12,0,2,10,0
8-noise:48,P0073,de,12,rebuiltMiniLM,0,12,0,3,9,0
8-noise:48,P0073,de,12,e5CurrentKinds,0,12,0,0,12,0
8-noise:48,P0073,de,12,e5,0,12,0,0,12,0
8-noise:48,P0073,de,12,unionCurrentMiniLM,0,22,0,12,10,0
8-noise:48,P0073,de,12,unionRebuiltMiniLM,0,21,0,12,9,0
8-noise:48,P0073,de,12,unionE5,0,24,0,12,12,0
8-noise:48,P0073,de,12,rrfE5,0,12,0,6,6,0
8-noise:49,P0063,de,5,fts,4,5,2,3,0,0
8-noise:49,P0063,de,5,currentMiniLM,4,5,0,1,4,0
8-noise:49,P0063,de,5,rebuiltMiniLM,4,5,0,2,3,0
8-noise:49,P0063,de,5,e5CurrentKinds,4,5,0,1,4,0
8-noise:49,P0063,de,5,e5,4,5,0,2,3,0
8-noise:49,P0063,de,5,unionCurrentMiniLM,4,10,2,4,4,0
8-noise:49,P0063,de,5,unionRebuiltMiniLM,4,10,2,5,3,0
8-noise:49,P0063,de,5,unionE5,4,9,2,4,3,0
8-noise:49,P0063,de,5,rrfE5,4,5,2,2,1,0
8-noise:49,P0063,de,12,fts,4,12,4,8,0,0
8-noise:49,P0063,de,12,currentMiniLM,4,12,1,1,10,0
8-noise:49,P0063,de,12,rebuiltMiniLM,4,12,0,2,10,0
8-noise:49,P0063,de,12,e5CurrentKinds,4,12,0,1,11,0
8-noise:49,P0063,de,12,e5,4,12,0,4,8,0
8-noise:49,P0063,de,12,unionCurrentMiniLM,4,22,4,8,10,0
8-noise:49,P0063,de,12,unionRebuiltMiniLM,4,22,4,8,10,0
8-noise:49,P0063,de,12,unionE5,4,20,4,8,8,0
8-noise:49,P0063,de,12,rrfE5,4,12,2,7,3,0
